Source,Target,Weight
US20110085982-A1,US10545133-B2,1.0
US10545133-B2,US11767515-B2,1.0
US10545133-B2,US11053477-B2,1.0
US10545133-B2,US11066650-B2,1.0
US6165714-A,US11434524-B2,1.0
US6165714-A,US11624086-B2,1.0
US20220298560-A1,US11624086-B2,1.0
US3821087-A,US5605835-A,1.0
US3821087-A,US5981211-A,1.0
US8357775-B2,EP3030252-B1,1.0
US8357775-B2,EP3884935-A1,1.0
US8357775-B2,EP3884935-B1,1.0
US5512439-A,US11434524-B2,1.0
US5512439-A,US11624086-B2,1.0
US20160256672-A1,US2021292714-A1,1.0
US20160256672-A1,US11767515-B2,1.0
US20160256672-A1,US11053477-B2,1.0
US20160256672-A1,US11066650-B2,1.0
WO2018217882-A1,GB2609854-B,1.0
US11359228-B2,US11434524-B2,1.0
US11359228-B2,US11624086-B2,1.0
CN102597220-A,CN105473706-A,1.0
CN105473706-A,CN114630898-A,1.0
CN105473706-A,CN111433351-A,1.0
JP2007329652-A,EP3884935-A1,1.0
US20180112261-A1,US11434524-B2,1.0
US20180112261-A1,US11624086-B2,1.0
US20050003558-A1,US10694739-B2,1.0
US20050003558-A1,US9986733-B2,1.0
US20050003558-A1,US11510407-B2,1.0
US4670396-A,US11661574-B2,1.0
US20160082038-A1,US11629329-B2,1.0
EA14429-B1,US10954482-B2,1.0
US20070122896-A1,US11773359-B2,1.0
US20070122896-A1,US10472612-B2,1.0
US20070122896-A1,US10655098-B2,1.0
US20070122896-A1,US10954482-B2,1.0
WO1993019068-A1,EP3884935-A1,1.0
WO1993019068-A1,EP3884935-B1,1.0
GB2402745-A,WO2009023194-A3,1.0
US20110151564-A1,US11767515-B2,1.0
US20110151564-A1,US11053477-B2,1.0
US20110151564-A1,US11066650-B2,1.0
US20110151564-A1,US10174289-B2,1.0
WO2019195798-A1,US11473061-B2,1.0
CN110885779-A,CN116103152-B,1.0
CN110885779-A,CN113388573-B,1.0
US6479064-B1,US9127254-B2,1.0
US6479064-B1,US2010145470-A1,1.0
WO2018151307-A1,EP3901250-A4,1.0
WO2005113804-A1,US11434524-B2,1.0
WO2005113804-A1,US11624086-B2,1.0
CN113025569-A,CN113046309-B,1.0
WO2020123318-A1,US11434524-B2,1.0
WO2020123318-A1,US11624086-B2,1.0
WO2015040142-A1,US11725184-B2,1.0
WO2015040142-A1,US11591572-B2,1.0
WO2013065763-A1,GB2564582-B,1.0
WO2013065763-A1,US11473061-B2,1.0
US20030148510-A1,US2008193420-A1,1.0
US20030148510-A1,WO2005097974-A3,1.0
US20030148510-A1,US8298822-B2,1.0
US20030148510-A1,EP1733024-B1,1.0
WO2005097974-A3,US9771562-B2,1.0
US8298822-B2,US11767515-B2,1.0
US8298822-B2,US11053477-B2,1.0
US8298822-B2,US11066650-B2,1.0
US8298822-B2,US10174289-B2,1.0
WO2004028955-A3,US11624086-B2,1.0
US20070123569-A1,EP3884935-A1,1.0
US20070123569-A1,EP3884935-B1,1.0
US6337472-B1,US11624086-B2,1.0
US20210008123-A1,US11767515-B2,1.0
US20200199572-A1,US11434524-B2,1.0
US20200199572-A1,US11624086-B2,1.0
JP2010518879-A,US11661574-B2,1.0
WO2020028436-A1,US11767514-B2,1.0
WO2020028436-A1,US11085018-B2,1.0
US774011-A,EP3884935-A1,1.0
US4534656-A,US11661574-B2,1.0
CN1548529-A,US7311904-B2,1.0
CN1548529-A,US7468276-B2,1.0
CN1548529-A,US8293223-B2,1.0
CN1548529-A,US8435788-B2,1.0
US5759494-A,US11661574-B2,1.0
US20070043328-A1,US2010260847-A1,1.0
US20070043328-A1,US8293223-B2,1.0
US20070043328-A1,US8435788-B2,1.0
US5149655-A,US5466587-A,1.0
US20180361377-A1,US11841491-B2,1.0
US20100247648-A1,US10947510-B2,1.0
US20100247648-A1,US9765301-B2,1.0
US20100247648-A1,US11034935-B2,1.0
US8280405-B2,US10694739-B2,1.0
US8280405-B2,US9986733-B2,1.0
US8280405-B2,US11510407-B2,1.0
US20080081789-A1,US11608414-B2,1.0
US20080081789-A1,US2020239632-A1,1.0
US6328762-B1,US7311904-B2,1.0
US6328762-B1,US8435788-B2,1.0
US8288103-B2,US11434524-B2,1.0
US8288103-B2,US11624086-B2,1.0
US4485097-A,EP3246396-A1,1.0
US4485097-A,US7311904-B2,1.0
US4485097-A,US2008131966-A1,1.0
US4485097-A,EP2316463-A1,1.0
US4485097-A,EP2338983-A1,1.0
US4485097-A,US8435788-B2,1.0
US20060229255-A1,US10694739-B2,1.0
US20060229255-A1,US9986733-B2,1.0
US20060229255-A1,US11510407-B2,1.0
WO2013108293-A1,US11661574-B2,1.0
WO2017117547-A1,US11767515-B2,1.0
WO2017117547-A1,US11053477-B2,1.0
WO2017117547-A1,US11066650-B2,1.0
WO2017117547-A1,US10174289-B2,1.0
JP2008505638-A,US11767515-B2,1.0
JP2008505638-A,US11053477-B2,1.0
JP2008505638-A,US11066650-B2,1.0
WO2007120241-A2,US11624086-B2,1.0
WO2014127170-A1,CN110582564-A,1.0
WO2014127170-A1,US10947510-B2,1.0
WO2014127170-A1,US11767515-B2,1.0
WO2014127170-A1,US11053477-B2,1.0
WO2014127170-A1,US11725184-B2,1.0
WO2014127170-A1,US11066650-B2,1.0
WO2014127170-A1,EP3849568-A4,1.0
WO2014127170-A1,US10174289-B2,1.0
WO2014127170-A1,US11591572-B2,1.0
WO2014127170-A1,US10597633-B2,1.0
WO2014127170-A1,US11492595-B2,1.0
WO2014127170-A1,US11034935-B2,1.0
US9868979-B2,US11434524-B2,1.0
US9868979-B2,US11624086-B2,1.0
US20190298775-A1,US11767515-B2,1.0
US20190298775-A1,US11053477-B2,1.0
US20190298775-A1,US11066650-B2,1.0
US20120164106-A1,EP3417055-B1,1.0
US20120164106-A1,US10179176-B2,1.0
US6248587-B1,US7468276-B2,1.0
US6248587-B1,US8293223-B2,1.0
US6248587-B1,US2003032179-A1,1.0
US6248587-B1,US7255879-B2,1.0
US20040187877-A1,US9944896-B2,1.0
US20040187877-A1,US10640747-B2,1.0
US20040187877-A1,US10246678-B2,1.0
US8101579-B2,EP3030252-B1,1.0
US8101579-B2,EP3884935-A1,1.0
US8101579-B2,EP3884935-B1,1.0
US10449221-B2,US11767515-B2,1.0
US10449221-B2,US11053477-B2,1.0
US10449221-B2,US11066650-B2,1.0
US7547547-B2,US11661574-B2,1.0
US20180245142-A1,US11434524-B2,1.0
US20180245142-A1,US11624086-B2,1.0
US6326198-B1,EP3246396-A1,1.0
US6326198-B1,US7311904-B2,1.0
US6326198-B1,EP2316919-A1,1.0
US6326198-B1,US2008131966-A1,1.0
US6326198-B1,EP2336299-A1,1.0
US6326198-B1,EP2316918-A1,1.0
US6326198-B1,US2009286317-A1,1.0
US6326198-B1,EP2336300-A1,1.0
US6326198-B1,US7468276-B2,1.0
US6326198-B1,EP2316463-A1,1.0
US6326198-B1,EP2338983-A1,1.0
US6326198-B1,US8293223-B2,1.0
US6326198-B1,US8435788-B2,1.0
US6326198-B1,EP2314673-A1,1.0
US6326198-B1,EP2336301-A1,1.0
US6326198-B1,US7255879-B2,1.0
JP10210966-A,US11661574-B2,1.0
WO2018048900-A1,US11559607-B2,1.0
US20060046255-A1,US10694739-B2,1.0
US20060046255-A1,US9986733-B2,1.0
US20060046255-A1,US11510407-B2,1.0
US7976795-B2,US11773359-B2,1.0
US7976795-B2,US10472612-B2,1.0
US7976795-B2,US10655098-B2,1.0
US7976795-B2,US10954482-B2,1.0
WO2000069335-A1,EP2316463-A1,1.0
WO2000069335-A1,US8293223-B2,1.0
US20100292205-A1,US10041046-B2,1.0
US20100292205-A1,US10954490-B2,1.0
US20100292205-A1,US10041047-B2,1.0
US8076063-B2,US11434524-B2,1.0
US8076063-B2,US11624086-B2,1.0
HK1260726-A0,US11473061-B2,1.0
US4629686-A,US11773359-B2,1.0
US4629686-A,US10472612-B2,1.0
US4629686-A,US10655098-B2,1.0
US4629686-A,US10954482-B2,1.0
US5837681-A,US10041046-B2,1.0
US5837681-A,US10954490-B2,1.0
US5837681-A,US10041047-B2,1.0
US20040265365-A1,WO2012140274-A3,1.0
WO2015080670-A1,US10179194-B2,1.0
WO2017218287-A1,US11767515-B2,1.0
WO2017218287-A1,US11053477-B2,1.0
WO2017218287-A1,US11066650-B2,1.0
WO2017218287-A1,US10174289-B2,1.0
US5559022-A,US11577002-B2,1.0
WO2014194267-A2,WO2019074918-A1,1.0
WO2014194267-A2,US11046738-B2,1.0
US20170067014-A1,US11767515-B2,1.0
US20170067014-A1,US11053477-B2,1.0
US20170067014-A1,US11066650-B2,1.0
US20170067014-A1,US10174289-B2,1.0
US20030175810-A1,EP3884935-A1,1.0
US20190136180-A1,US11841491-B2,1.0
US8906631-B2,US10947510-B2,1.0
US8906631-B2,US9765301-B2,1.0
US8906631-B2,US11035852-B2,1.0
US8906631-B2,US10006904-B2,1.0
US8906631-B2,US11034935-B2,1.0
WO2018019704-A1,US11767515-B2,1.0
WO2018019704-A1,US11053477-B2,1.0
WO2018019704-A1,US11066650-B2,1.0
WO2018019704-A1,US10174289-B2,1.0
US7115569-B2,US10694739-B2,1.0
US7115569-B2,US9986733-B2,1.0
US7115569-B2,US11510407-B2,1.0
US4844382-A,WO2004039949-A3,1.0
US4574729-A,US11624086-B2,1.0
WO2015072164-A1,US2019351098-A1,1.0
WO2015072164-A1,US11179495-B2,1.0
WO1996040210-A1,WO2022013300-A1,1.0
US7314718-B1,US11773359-B2,1.0
US7314718-B1,US10472612-B2,1.0
US7314718-B1,US10655098-B2,1.0
US7314718-B1,US10954482-B2,1.0
US6913588-B2,US11559607-B2,1.0
US20020077284-A1,US10694739-B2,1.0
US20020077284-A1,US9986733-B2,1.0
US20020077284-A1,US11510407-B2,1.0
US20170371248-A1,US11767514-B2,1.0
US20170371248-A1,US10513691-B2,1.0
US20170371248-A1,US11085018-B2,1.0
US10513691-B2,US11767514-B2,1.0
WO2017181773-A1,US11767514-B2,1.0
WO2017181773-A1,US11085018-B2,1.0
EP685475-A1,EP3884935-A1,1.0
EP685475-A1,EP3884935-B1,1.0
US20200408751-A1,US11807842-B2,1.0
US20030215941-A1,EP2681306-A4,1.0
US20030215941-A1,US10472612-B2,1.0
US20030215941-A1,EP3498818-A1,1.0
US20030215941-A1,US11661574-B2,1.0
US20030215941-A1,US10655098-B2,1.0
US20030215941-A1,CN113840907-A,1.0
US5194971-A,US11767514-B2,1.0
US5194971-A,US10513691-B2,1.0
US5194971-A,US11085018-B2,1.0
US6357163-B1,US10694739-B2,1.0
US6357163-B1,US9986733-B2,1.0
US6357163-B1,US11510407-B2,1.0
WO2009097247-A1,US11629319-B2,1.0
US20050009041-A1,US10694739-B2,1.0
US20050009041-A1,US9986733-B2,1.0
US20050009041-A1,US11510407-B2,1.0
US6355239-B1,US2005019908-A1,1.0
US6355239-B1,US7311904-B2,1.0
US6355239-B1,US2008131966-A1,1.0
US6355239-B1,US2010260847-A1,1.0
US6355239-B1,US2002160510-A1,1.0
US6355239-B1,US7468276-B2,1.0
US6355239-B1,US8293223-B2,1.0
US6355239-B1,US8435788-B2,1.0
WO1992012961-A1,EP3884935-A1,1.0
WO1992012961-A1,EP3884935-B1,1.0
US20210106506-A1,US2021100238-A1,1.0
US20210106506-A1,US11510407-B2,1.0
WO2010017412-A1,US11608414-B2,1.0
WO2010017412-A1,EP3609906-A4,1.0
WO2010017412-A1,US11510407-B2,1.0
US20100275280-A1,US10947510-B2,1.0
US20100275280-A1,CN110546258-A,1.0
US20100275280-A1,US11725184-B2,1.0
US20100275280-A1,US9765301-B2,1.0
US20100275280-A1,US11698366-B2,1.0
US20100275280-A1,US11591572-B2,1.0
US20100275280-A1,US11034935-B2,1.0
CN111534477-A,CN112852709-B,1.0
RU45733-U1,RU2630667-C2,1.0
RU45733-U1,RU2517046-C2,1.0
US8092784-B2,US11434524-B2,1.0
US8092784-B2,US11624086-B2,1.0
US8815884-B2,US10694739-B2,1.0
US8815884-B2,US9986733-B2,1.0
US8815884-B2,US11510407-B2,1.0
WO2020242904-A1,WO2023020599-A1,1.0
US5486335-A,US11773359-B2,1.0
US5486335-A,US10472612-B2,1.0
US5486335-A,US10655098-B2,1.0
US5486335-A,US10954482-B2,1.0
US9315509-B2,US10694739-B2,1.0
US9315509-B2,US9986733-B2,1.0
US9315509-B2,US11510407-B2,1.0
DE10019862-A1,US11661574-B2,1.0
JP10108673-A,JP4187167-B2,1.0
US20150056144-A1,US11767514-B2,1.0
US7537897-B2,US11434524-B2,1.0
US7537897-B2,US11624086-B2,1.0
WO2008101231-A2,CN104641237-A,1.0
US20140335047-A1,US10694739-B2,1.0
US20140335047-A1,US9986733-B2,1.0
US20140335047-A1,US11510407-B2,1.0
US9494577-B2,US11661574-B2,1.0
US8778849-B2,US11624086-B2,1.0
WO2021260195-A1,CN116814551-B,1.0
CN105582571-A,US11767514-B2,1.0
CN105582571-A,US11085018-B2,1.0
JP2015173601-A,US11698366-B2,1.0
CA2968065-A1,CN110382012-A,1.0
US8557834-B2,US10694739-B2,1.0
US8557834-B2,US9986733-B2,1.0
US8557834-B2,US11510407-B2,1.0
US20060039593-A1,US10996454-B2,1.0
US11008607-B2,US11434524-B2,1.0
US11008607-B2,US11624086-B2,1.0
US20200256867-A1,US11434524-B2,1.0
US20200256867-A1,US11624086-B2,1.0
US20120241740-A1,US10351819-B2,1.0
US20070155727-A1,US10694739-B2,1.0
US20070155727-A1,US9986733-B2,1.0
US20070155727-A1,US11510407-B2,1.0
US20070196890-A1,US10222370-B2,1.0
US20070196890-A1,US10852297-B2,1.0
US7772397-B2,US10694739-B2,1.0
US7772397-B2,US9986733-B2,1.0
US7772397-B2,US11510407-B2,1.0
US20040216835-A1,US11661574-B2,1.0
WO2017143049-A1,US11473061-B2,1.0
WO2017143049-A1,EP4139048-A4,1.0
WO2017143049-A1,US11230702-B2,1.0
US20170107483-A1,US11767515-B2,1.0
US20170107483-A1,US11053477-B2,1.0
US20170107483-A1,US11066650-B2,1.0
US20170107483-A1,CN112961822-B,1.0
US20170107483-A1,US10174289-B2,1.0
US20170107483-A1,WO2023173763-A1,1.0
US20170107483-A1,US11629329-B2,1.0
WO2013063588-A1,EP4056679-A1,1.0
WO2013063588-A1,CN105378062-A,1.0
WO2013063588-A1,CN112592883-B,1.0
WO2013063588-A1,US11401501-B2,1.0
CN105378062-A,CN109415680-A,1.0
US20180247017-A1,US11434524-B2,1.0
US20180247017-A1,US11624086-B2,1.0
US7977089-B2,US11773359-B2,1.0
US7977089-B2,US10472612-B2,1.0
US7977089-B2,US10655098-B2,1.0
US7977089-B2,US10954482-B2,1.0
US20190155835-A1,US11624086-B2,1.0
EP470805-A,EP3884935-A1,1.0
EP470805-A,EP3884935-B1,1.0
US20200239854-A1,US11661574-B2,1.0
JP2007116926-A,US10947510-B2,1.0
JP2007116926-A,US9765301-B2,1.0
JP2007116926-A,US11034935-B2,1.0
WO2003060055-A3,US8298822-B2,1.0
WO2011043591-A3,US11725184-B2,1.0
WO2011043591-A3,US11591572-B2,1.0
US4423067-A,EP3884935-A1,1.0
US4423067-A,EP3884935-B1,1.0
US20190367882-A1,US11053477-B2,1.0
US20190367882-A1,US11066650-B2,1.0
CN104204191-A,CN110582564-A,1.0
CN104204191-A,CN111494711-A,1.0
CN104204191-A,CN111494711-B,1.0
US20120202749-A1,WO2019074918-A1,1.0
US20120202749-A1,US11046738-B2,1.0
US20120202749-A1,CN111511382-A,1.0
US6387367-B1,US2005019908-A1,1.0
US6387367-B1,US7311904-B2,1.0
US6387367-B1,US2010260847-A1,1.0
US6387367-B1,US2002160510-A1,1.0
US6387367-B1,US7468276-B2,1.0
US6387367-B1,US8293223-B2,1.0
US6387367-B1,US8435788-B2,1.0
US8481257-B2,US11434524-B2,1.0
US8481257-B2,US11624086-B2,1.0
US20120135942-A1,US10694739-B2,1.0
US20120135942-A1,US9986733-B2,1.0
US20120135942-A1,US11510407-B2,1.0
WO2008076556-A2,US10041046-B2,1.0
WO2008076556-A2,US10954490-B2,1.0
WO2008076556-A2,US10041047-B2,1.0
US20100184200-A1,CN111819442-A,1.0
US9518980-B2,US11624086-B2,1.0
US20120028355-A1,US10947510-B2,1.0
US20120028355-A1,US2020231937-A1,1.0
US20120028355-A1,US11834681-B2,1.0
US20120028355-A1,EP3460042-A4,1.0
US20120028355-A1,US2016068805-A1,1.0
US20120028355-A1,US11725184-B2,1.0
US20120028355-A1,US9765301-B2,1.0
US20120028355-A1,US10472612-B2,1.0
US20120028355-A1,GB2570593-B,1.0
US20120028355-A1,US11591572-B2,1.0
US20120028355-A1,US11760978-B2,1.0
US20120028355-A1,US10655098-B2,1.0
US20120028355-A1,EP3690022-A1,1.0
US20120028355-A1,WO2019162453-A1,1.0
US20120028355-A1,EP3690021-A1,1.0
US20120028355-A1,US11034935-B2,1.0
US20120028355-A1,US11407980-B2,1.0
US20120028355-A1,US2020216817-A1,1.0
US5714331-A,US10694739-B2,1.0
US5714331-A,US9986733-B2,1.0
US5714331-A,US11510407-B2,1.0
US20020033129-A1,US2011086382-A1,1.0
WO1992003545-A,EP3313863-B1,1.0
US20100016305-A1,US11813304-B2,1.0
US20100016305-A1,US2016184387-A1,1.0
US20170202885-A1,US11767515-B2,1.0
WO2014168585-A1,US11345890-B2,1.0
WO2011160066-A1,EP3936610-A1,1.0
WO2011160066-A1,US11760977-B2,1.0
WO2011160066-A1,US11685901-B2,1.0
US7776896-B2,EP3884935-A1,1.0
US7776896-B2,EP3884935-B1,1.0
WO2016083613-A2,US10947510-B2,1.0
WO2016083613-A2,US11629385-B2,1.0
WO2016083613-A2,US11767515-B2,1.0
WO2016083613-A2,EP3670649-A4,1.0
WO2016083613-A2,US11053477-B2,1.0
WO2016083613-A2,US11725184-B2,1.0
WO2016083613-A2,US11066650-B2,1.0
WO2016083613-A2,US10174289-B2,1.0
WO2016083613-A2,US11591572-B2,1.0
WO2016083613-A2,US10597633-B2,1.0
WO2016083613-A2,US2021147810-A1,1.0
WO2016083613-A2,US11034935-B2,1.0
WO2016083613-A2,US11561178-B2,1.0
US20150071997-A1,US11478571-B2,1.0
WO2013177241-A1,US10694739-B2,1.0
WO2013177241-A1,US9986733-B2,1.0
WO2013177241-A1,US11510407-B2,1.0
US8071376-B2,US8293223-B2,1.0
US8071376-B2,US8435788-B2,1.0
WO2015135893-A1,US11767515-B2,1.0
WO2015135893-A1,US11053477-B2,1.0
WO2015135893-A1,US11066650-B2,1.0
WO2015135893-A1,US10174289-B2,1.0
WO2015135893-A1,CN109996870-A,1.0
CN109996870-A,CN113249319-B,1.0
CN109996870-A,CN113684182-A,1.0
CN109996870-A,CN113046309-B,1.0
CN109996870-A,CN114736864-A,1.0
CN109996870-A,CN113493768-B,1.0
US5635387-A,US2010260847-A1,1.0
US5635387-A,US7468276-B2,1.0
US5635387-A,US8293223-B2,1.0
US5635387-A,US2003032179-A1,1.0
US5635387-A,US8435788-B2,1.0
US5635387-A,US7255879-B2,1.0
US6227202-B1,US7468276-B2,1.0
US6227202-B1,US8293223-B2,1.0
US6227202-B1,US2003032179-A1,1.0
US6227202-B1,US7255879-B2,1.0
CN102634542-A,CN109415704-A,1.0
CN102634542-A,CN109415704-B,1.0
WO2017096282-A1,NL2028424-B1,1.0
WO2017096282-A1,US11053477-B2,1.0
WO2017096282-A1,US11066650-B2,1.0
WO2017096282-A1,US10174289-B2,1.0
WO2003106973-A3,US11624086-B2,1.0
JP2013528397-A,US11767515-B2,1.0
JP2013521247-W,US11034935-B2,1.0
US20130065768-A1,US11624086-B2,1.0
US20150118748-A1,US10900022-B2,1.0
US7311905-B2,US7468276-B2,1.0
US7311905-B2,US8293223-B2,1.0
US7311905-B2,US8435788-B2,1.0
US7910546-B2,EP3030252-B1,1.0
US7910546-B2,EP3884935-A1,1.0
US7910546-B2,EP3884935-B1,1.0
CN104387451-A,CN110382012-A,1.0
WO2008077138-A1,US10041046-B2,1.0
WO2008077138-A1,US10954490-B2,1.0
WO2008077138-A1,US10041047-B2,1.0
US5912116-A,US10369254-B2,1.0
US20070207194-A1,US11773359-B2,1.0
US20070207194-A1,US10472612-B2,1.0
US20070207194-A1,US10655098-B2,1.0
US20070207194-A1,US10954482-B2,1.0
JP10210866-A,US11661574-B2,1.0
US20170151308-A9,US10947510-B2,1.0
US20170151308-A9,US11034935-B2,1.0
CN102596989-A,CN111565798-A,1.0
CN111565798-A,CN111471643-B,1.0
CN111565798-A,CN113943755-B,1.0
WO2016183143-A1,WO2023110319-A1,1.0
WO2016183143-A1,US11767515-B2,1.0
WO2016183143-A1,US11053477-B2,1.0
WO2016183143-A1,US11066650-B2,1.0
WO2016183143-A1,US10174289-B2,1.0
US9045721-B2,US11661574-B2,1.0
US20170071937-A1,US10041046-B2,1.0
US20170071937-A1,US10954490-B2,1.0
US20170071937-A1,US10041047-B2,1.0
US7510876-B2,US11767515-B2,1.0
US7510876-B2,US11053477-B2,1.0
US7510876-B2,US11066650-B2,1.0
US7510876-B2,US10174289-B2,1.0
US7510876-B2,EP3712254-A1,1.0
US20080269685-A1,WO2012140274-A3,1.0
US20130189327-A1,US10947510-B2,1.0
US20130189327-A1,US2017349884-A1,1.0
US20130189327-A1,US11767515-B2,1.0
US20130189327-A1,US11053477-B2,1.0
US20130189327-A1,US11725184-B2,1.0
US20130189327-A1,US11066650-B2,1.0
US20130189327-A1,US10954490-B2,1.0
US20130189327-A1,US2020188443-A1,1.0
US20130189327-A1,US2020318063-A1,1.0
US20130189327-A1,EP4051782-A4,1.0
US20130189327-A1,US11035852-B2,1.0
US20130189327-A1,US11591572-B2,1.0
US20130189327-A1,CN110381967-A,1.0
US20130189327-A1,US10006904-B2,1.0
US20130189327-A1,US11034935-B2,1.0
WO2008008229-A2,US11214768-B2,1.0
WO2008008229-A2,US11577002-B2,1.0
WO2006100490-A1,US10041046-B2,1.0
WO2006100490-A1,US10954490-B2,1.0
WO2006100490-A1,US10041047-B2,1.0
US9039883-B2,US11661574-B2,1.0
WO2021102039-A1,US11624086-B2,1.0
US5348879-A,US11773359-B2,1.0
US5348879-A,US10472612-B2,1.0
US5348879-A,US10655098-B2,1.0
US5348879-A,US10954482-B2,1.0
WO2003072764-A1,US9127254-B2,1.0
WO2003072764-A1,EP2120546-A4,1.0
US20110305674-A1,US10041046-B2,1.0
US20110305674-A1,US10954490-B2,1.0
US20110305674-A1,US10041047-B2,1.0
US20030073628-A1,EP3030252-B1,1.0
US20030073628-A1,EP3884935-A1,1.0
US5716825-A,US11624086-B2,1.0
CN110198741-A,CN110546258-A,1.0
CN110198741-A,US11698366-B2,1.0
US20170260488-A1,CN111819442-A,1.0
US20170260488-A1,EP3717908-A4,1.0
US20040259177-A1,EP3768822-A4,1.0
US5478744-A,EP3313863-B1,1.0
CN107955786-B,US11840683-B2,1.0
US5827729-A,US10087422-B2,1.0
US5827729-A,US2014342445-A1,1.0
US7772188-B2,EP3030252-B1,1.0
US7772188-B2,EP3884935-A1,1.0
US7772188-B2,EP3884935-B1,1.0
US20140193373-A1,CN114555782-A,1.0
US20200199565-A1,US11434524-B2,1.0
US20200199565-A1,US11624086-B2,1.0
US20190100724-A1,US11046738-B2,1.0
US20190100724-A1,CN114502722-A,1.0
US4242460-A,US5605835-A,1.0
US4242460-A,US5981211-A,1.0
EP293063-A,EP3884935-A1,1.0
EP293063-A,EP3884935-B1,1.0
US9062348-B1,US11434524-B2,1.0
US9062348-B1,US11624086-B2,1.0
US9005935-B2,US11624086-B2,1.0
WO2012131733-A2,CN110878286-B,1.0
WO2017037295-A1,US11767515-B2,1.0
WO2017037295-A1,CN110809625-A,1.0
WO2017037295-A1,US11053477-B2,1.0
WO2017037295-A1,US11066650-B2,1.0
WO2017037295-A1,EP3789049-A1,1.0
WO2017037295-A1,US10174289-B2,1.0
WO2017037295-A1,US11478571-B2,1.0
CN110809625-A,CN114874971-B,1.0
CN110809625-A,CN112592883-B,1.0
EP1348533-A2,US11661574-B2,1.0
WO2019178039-A1,US11661574-B2,1.0
GB2507744-A,US11555171-B2,1.0
WO2017184586-A1,US11767515-B2,1.0
WO2017184586-A1,US11053477-B2,1.0
WO2017184586-A1,US11066650-B2,1.0
WO2017184586-A1,US10174289-B2,1.0
US6267968-B1,WO2014053596-A1,1.0
US20080039514-A1,US10426757-B2,1.0
US10426757-B2,US11767515-B2,1.0
US10426757-B2,US11053477-B2,1.0
US10426757-B2,US11066650-B2,1.0
US10144966-B2,US11434524-B2,1.0
US10144966-B2,US11624086-B2,1.0
US20160251626-A1,EP3578638-A4,1.0
US20160251626-A1,US11179495-B2,1.0
EP10759-A,EP3884935-A1,1.0
EP10759-A,EP3884935-B1,1.0
US8597947-B2,US10900022-B2,1.0
CN102144163-A,CN113125689-B,1.0
WO2008155920-A1,EP3656847-B1,1.0
WO2002098912-A3,EP3884935-B1,1.0
US20090220932-A1,US11773359-B2,1.0
US20090220932-A1,US10472612-B2,1.0
US20090220932-A1,US10655098-B2,1.0
US20090220932-A1,US10954482-B2,1.0
US5330908-A,US6642019-B1,1.0
WO2019018693-A2,US11561178-B2,1.0
WO2019018693-A2,US11710536-B2,1.0
CN103146572-A,CN112424333-A,1.0
WO2013062083-A1,CN110546258-A,1.0
WO2013062083-A1,US11698366-B2,1.0
US20090042287-A1,US11767515-B2,1.0
US20090042287-A1,US11053477-B2,1.0
US20090042287-A1,US11066650-B2,1.0
US7745210-B2,US11661574-B2,1.0
WO2014121325-A1,WO2022013300-A1,1.0
US20040191902-A1,US10947510-B2,1.0
US20040191902-A1,US11725184-B2,1.0
US20040191902-A1,US9765301-B2,1.0
US20040191902-A1,US11591572-B2,1.0
US20040191902-A1,US10597633-B2,1.0
US20040191902-A1,US11034935-B2,1.0
US20040191902-A1,US2013189327-A1,1.0
US20030232382-A1,US11434524-B2,1.0
US20030232382-A1,US11624086-B2,1.0
US20160289740-A1,US11434524-B2,1.0
US20160289740-A1,US11624086-B2,1.0
US6045528-A,US10041046-B2,1.0
US6045528-A,US10954490-B2,1.0
US6045528-A,US10041047-B2,1.0
US8147562-B2,US11773359-B2,1.0
US8147562-B2,US10472612-B2,1.0
US8147562-B2,US10655098-B2,1.0
US8147562-B2,US10954482-B2,1.0
US20210324316-A1,US11738340-B2,1.0
US20210324316-A1,US2021101146-A1,1.0
US5198346-A,US9771562-B2,1.0
US9771562-B2,US11767515-B2,1.0
US9771562-B2,US11053477-B2,1.0
US9771562-B2,US11066650-B2,1.0
US9771562-B2,US10174289-B2,1.0
US20170037043-A1,US11767515-B2,1.0
US20170037043-A1,US11053477-B2,1.0
US20170037043-A1,US11066650-B2,1.0
US20170037043-A1,US10174289-B2,1.0
WO2014197622-A2,US10351819-B2,1.0
WO2014140181-A1,US11661574-B2,1.0
WO2018027112-A1,US11767515-B2,1.0
WO2018027112-A1,US11053477-B2,1.0
WO2018027112-A1,US11066650-B2,1.0
WO2018027112-A1,US10174289-B2,1.0
US20160256568-A1,US10694739-B2,1.0
US20160256568-A1,US9986733-B2,1.0
US20160256568-A1,US11510407-B2,1.0
US20210158522-A1,US11434524-B2,1.0
US20210158522-A1,US11624086-B2,1.0
WO2013123442-A1,US11434524-B2,1.0
WO2013123442-A1,US11624086-B2,1.0
US9371598-B2,US11434524-B2,1.0
US9371598-B2,US11624086-B2,1.0
US20100181250-A1,US10694739-B2,1.0
US20100181250-A1,US9986733-B2,1.0
US20100181250-A1,US11510407-B2,1.0
WO2015153451-A1,US11473061-B2,1.0
US9878005-B2,US11767515-B2,1.0
US9878005-B2,US11053477-B2,1.0
US9878005-B2,US11066650-B2,1.0
US9878005-B2,US10174289-B2,1.0
US20130337066-A1,US10351819-B2,1.0
US20100022650-A1,EP3884935-A1,1.0
US20100022650-A1,EP3884935-B1,1.0
