,SourcePatent,CitedPatent
13025,US11624086-B2,US20080261204-A1
13026,US11624086-B2,US20080286795-A1
13027,US11624086-B2,US20080293046-A1
13028,US11624086-B2,US20090005252-A1
13029,US11624086-B2,US20090006002-A1
13030,US11624086-B2,US20090018024-A1
13031,US11624086-B2,US20090026082-A1
13032,US11624086-B2,US20090036323-A1
13033,US11624086-B2,US20090082212-A1
13034,US11624086-B2,US20090099041-A1
13035,US11624086-B2,US20090105959-A1
13036,US11624086-B2,US20090117573-A1
13037,US11624086-B2,US20090127589-A1
13038,US11624086-B2,US20090155781-A1
13039,US11624086-B2,US20090169089-A1
13040,US11624086-B2,US20090170713-A1
13041,US11624086-B2,US20090192044-A1
13042,US11624086-B2,US20090197326-A1
13043,US11624086-B2,US20090233802-A1
13044,US11624086-B2,US20090239232-A1
13045,US11624086-B2,US20090253163-A1
13046,US11624086-B2,US20090253581-A1
13047,US11624086-B2,US20090253582-A1
13048,US11624086-B2,US20090283407-A1
13049,US11624086-B2,US20090289184-A1
13050,US11624086-B2,US20090291854-A1
13051,US11624086-B2,US20090312193-A1
13052,US11624086-B2,US20090321262-A1
13053,US11624086-B2,US20100009871-A1
13054,US11624086-B2,US20100035249-A1
13055,US11624086-B2,US20100069263-A1
13056,US11624086-B2,US20100096266-A1
13057,US11624086-B2,US20100105052-A1
13058,US11624086-B2,US20100111768-A1
13059,US11624086-B2,US20100120097-A1
13060,US11624086-B2,US20100120098-A1
13061,US11624086-B2,US20100126862-A1
13062,US11624086-B2,US20100129874-A1
13063,US11624086-B2,US20100145037-A1
13064,US11624086-B2,US20100151511-A1
13065,US11624086-B2,US20100173384-A1
13066,US11624086-B2,US20100184614-A1
13067,US11624086-B2,US20100184618-A1
13068,US11624086-B2,US20100210475-A1
13069,US11624086-B2,US20100227329-A1
13070,US11624086-B2,US20100267590-A1
13071,US11624086-B2,US20100273219-A1
13072,US11624086-B2,US20100282617-A1
13073,US11624086-B2,US20110028685-A1
13074,US11624086-B2,US20110033854-A1
13075,US11624086-B2,US20110045462-A1
13076,US11624086-B2,US20110048951-A1
13077,US11624086-B2,US20110059436-A1
13078,US11624086-B2,US20110111409-A1
13079,US11624086-B2,US20110152111-A1
13080,US11624086-B2,US20110177518-A1
13081,US11624086-B2,US20110223613-A1
13082,US11624086-B2,US20110244448-A1
13083,US11624086-B2,US20110245101-A1
13084,US11624086-B2,US20110245111-A1
13085,US11624086-B2,US20110287435-A1
13086,US11624086-B2,US20120021930-A1
13087,US11624086-B2,US20120046175-A1
13088,US11624086-B2,US20120046178-A1
13089,US11624086-B2,US20120065081-A1
13090,US11624086-B2,US20120135871-A1
13091,US11624086-B2,US20120160683-A1
13092,US11624086-B2,US20120195810-A1
13093,US11624086-B2,US20120202698-A1
13094,US11624086-B2,US20120202704-A1
13095,US11624086-B2,US20120220479-A1
13096,US11624086-B2,US20120252702-A1
13097,US11624086-B2,US20120258871-A1
13098,US11624086-B2,US20120270305-A1
13099,US11624086-B2,US20120279954-A1
13100,US11624086-B2,US20120289414-A1
13101,US11624086-B2,US20120301925-A1
13102,US11624086-B2,US20130005594-A1
13103,US11624086-B2,US20130005600-A1
13104,US11624086-B2,US20130035239-A1
13105,US11624086-B2,US20130065768-A1
13106,US11624086-B2,US20130065788-A1
13107,US11624086-B2,US20130079232-A1
13108,US11624086-B2,US20130171621-A1
13109,US11624086-B2,US20130244884-A1
13110,US11624086-B2,US20130260372-A1
13111,US11624086-B2,US20130261019-A1
13112,US11624086-B2,US20130296174-A1
13113,US11624086-B2,US20130302801-A1
13114,US11624086-B2,US20130338042-A1
13115,US11624086-B2,US20140065609-A1
13116,US11624086-B2,US20140066318-A1
13117,US11624086-B2,US20140121118-A1
13118,US11624086-B2,US20140155295-A1
13119,US11624086-B2,US20140274731-A1
13120,US11624086-B2,US20140323330-A1
13121,US11624086-B2,US20140342921-A1
13122,US11624086-B2,US20150000854-A1
13123,US11624086-B2,US20160019337-A1
13124,US11624086-B2,US20160024576-A1
13125,US11624086-B2,US20160033496-A1
13126,US11624086-B2,US20160108458-A1
13127,US11624086-B2,US20160122817-A1
13128,US11624086-B2,US20160138091-A1
13129,US11624086-B2,US20160145677-A1
13130,US11624086-B2,US20160194692-A1
13131,US11624086-B2,US20160253584-A1
13132,US11624086-B2,US20160289740-A1
13133,US11624086-B2,US20160298180-A1
13134,US11624086-B2,US20160299165-A1
13135,US11624086-B2,US20160333403-A1
13136,US11624086-B2,US20170016053-A1
13137,US11624086-B2,US20170029875-A1
13138,US11624086-B2,US20170058339-A1
13139,US11624086-B2,US20170058340-A1
13140,US11624086-B2,US20170058345-A1
13141,US11624086-B2,US20170067096-A1
13142,US11624086-B2,US20170088881-A1
13143,US11624086-B2,US20170089811-A1
13144,US11624086-B2,US20170166962-A1
13145,US11624086-B2,US20170220733-A1
13146,US11624086-B2,US20170233722-A1
13147,US11624086-B2,US20170241911-A1
13148,US11624086-B2,US20170242020-A1
13149,US11624086-B2,US20170283860-A1
13150,US11624086-B2,US20170335410-A1
13151,US11624086-B2,US20170343545-A1
13152,US11624086-B2,US20170349940-A1
13153,US11624086-B2,US20180051322-A1
13154,US11624086-B2,US20180057873-A1
13155,US11624086-B2,US20180074039-A1
13156,US11624086-B2,US20180094316-A1
13157,US11624086-B2,US20180095067-A1
13158,US11624086-B2,US20180104694-A1
13159,US11624086-B2,US20180104964-A1
13160,US11624086-B2,US20180105808-A1
13161,US11624086-B2,US20180112261-A1
13162,US11624086-B2,US20180114316-A1
13163,US11624086-B2,US20180163265-A1
13164,US11624086-B2,US20180179591-A1
13165,US11624086-B2,US20180201925-A1
13166,US11624086-B2,US20180201980-A1
13167,US11624086-B2,US20180208967-A1
13168,US11624086-B2,US20180216161-A1
13169,US11624086-B2,US20180217094-A1
13170,US11624086-B2,US20180237864-A1
13171,US11624086-B2,US20180245142-A1
13172,US11624086-B2,US20180247017-A1
13173,US11624086-B2,US20180251825-A1
13174,US11624086-B2,US20180251833-A1
13175,US11624086-B2,US20180282803-A1
13176,US11624086-B2,US20180291439-A1
13177,US11624086-B2,US20180305681-A1
13178,US11624086-B2,US20180312822-A1
13179,US11624086-B2,US20180346970-A1
13180,US11624086-B2,US20190055594-A1
13181,US11624086-B2,US20190085324-A1
13182,US11624086-B2,US20190085383-A1
13183,US11624086-B2,US20190135774-A1
13184,US11624086-B2,US20190145982-A1
13185,US11624086-B2,US20190155835-A1
13186,US11624086-B2,US20190161796-A1
13187,US11624086-B2,US20190177777-A1
13188,US11624086-B2,US20190177778-A1
13189,US11624086-B2,US20190177789-A1
13190,US11624086-B2,US20190194709-A1
13191,US11624086-B2,US20190218276-A1
13192,US11624086-B2,US20190233880-A1
13193,US11624086-B2,US20190262831-A1
13194,US11624086-B2,US20190264268-A1
13195,US11624086-B2,US20190271030-A1
13196,US11624086-B2,US20190271031-A1
13197,US11624086-B2,US20190300943-A1
13198,US11624086-B2,US20190300944-A1
13199,US11624086-B2,US20190300945-A1
13200,US11624086-B2,US20190309353-A1
13201,US11624086-B2,US20190309354-A1
13202,US11624086-B2,US20190309355-A1
13203,US11624086-B2,US20190323071-A1
13204,US11624086-B2,US20190330617-A1
13205,US11624086-B2,US20190352708-A1
13206,US11624086-B2,US20190360043-A1
13207,US11624086-B2,US20190367969-A1
13208,US11624086-B2,US20200002764-A1
13209,US11624086-B2,US20200010891-A1
13210,US11624086-B2,US20200024641-A1
13211,US11624086-B2,US20200048690-A1
13212,US11624086-B2,US20200063195-A1
13213,US11624086-B2,US20200063196-A1
13214,US11624086-B2,US20200080136-A1
13215,US11624086-B2,US20200109443-A1
13216,US11624086-B2,US20200199565-A1
13217,US11624086-B2,US20200199572-A1
13218,US11624086-B2,US20200224244-A1
13219,US11624086-B2,US20200239874-A1
13220,US11624086-B2,US20200239946-A1
13221,US11624086-B2,US20200256867-A1
13222,US11624086-B2,US20200277663-A1
13223,US11624086-B2,US20200277664-A1
13224,US11624086-B2,US20200283852-A1
13225,US11624086-B2,US20200298241-A1
13226,US11624086-B2,US20200299757-A1
13227,US11624086-B2,US20200325531-A1
13228,US11624086-B2,US20200370095-A1
13229,US11624086-B2,US20200399687-A1
13230,US11624086-B2,US20200407781-A1
13231,US11624086-B2,US20210010068-A1
13232,US11624086-B2,US20210010070-A1
13233,US11624086-B2,US20210095331-A1
13234,US11624086-B2,US20210123040-A1
13235,US11624086-B2,US20210140982-A1
13236,US11624086-B2,US20210150707-A1
13237,US11624086-B2,US20210155982-A1
13238,US11624086-B2,US20210158522-A1
13239,US11624086-B2,US20210172007-A1
13240,US11624086-B2,US20210189475-A1
13241,US11624086-B2,US20210198741-A1
13242,US11624086-B2,US20210199660-A1
13243,US11624086-B2,US20210207202-A1
13244,US11624086-B2,US20210214785-A1
13245,US11624086-B2,US20210222235-A1
13246,US11624086-B2,US20210222241-A1
13247,US11624086-B2,US20210222242-A1
13248,US11624086-B2,US20210222253-A1
13249,US11624086-B2,US20210223227-A1
13250,US11624086-B2,US20210230584-A1
13251,US11624086-B2,US20210230681-A1
13252,US11624086-B2,US20210230692-A1
13253,US11624086-B2,US20210238664-A1
13254,US11624086-B2,US20210238675-A1
13255,US11624086-B2,US20210238680-A1
13256,US11624086-B2,US20210247316-A1
13257,US11624086-B2,US20210255175-A1
13258,US11624086-B2,US20210262018-A1
13259,US11624086-B2,US20210262019-A1
13260,US11624086-B2,US20210269864-A1
13261,US11624086-B2,US20210270822-A1
13262,US11624086-B2,US20210285036-A1
13263,US11624086-B2,US20210285046-A1
13264,US11624086-B2,US20210292748-A1
13265,US11624086-B2,US20210292822-A1
13266,US11624086-B2,US20210317510-A1
13267,US11624086-B2,US20210317524-A1
13268,US11624086-B2,US20210324457-A1
13269,US11624086-B2,US20210332424-A1
13270,US11624086-B2,US20210332425-A1
13271,US11624086-B2,US20210348221-A1
13272,US11624086-B2,US20220002791-A1
13273,US11624086-B2,US20220003755-A1
13274,US11624086-B2,US20220010367-A1
13275,US11624086-B2,US20220017951-A1
13276,US11624086-B2,US20220025446-A1
13277,US11624086-B2,US20220025447-A1
13278,US11624086-B2,US20220033888-A1
13279,US11624086-B2,US20220049293-A1
13280,US11624086-B2,US20220049294-A1
13281,US11624086-B2,US20220064630-A1
13282,US11624086-B2,US20220081728-A1
13283,US11624086-B2,US20220090058-A1
13284,US11624086-B2,US20220090181-A1
13285,US11624086-B2,US20220098576-A1
13286,US11624086-B2,US20220098661-A1
13287,US11624086-B2,US20220106632-A1
13288,US11624086-B2,US20220106633-A1
13289,US11624086-B2,US20220112486-A1
13290,US11624086-B2,US20220112545-A1
13291,US11624086-B2,US20220119869-A1
13292,US11624086-B2,US20220127659-A1
13293,US11624086-B2,US20220127666-A1
13294,US11624086-B2,US20220127672-A1
13295,US11624086-B2,US20220145361-A1
13296,US11624086-B2,US20220154255-A1
13297,US11624086-B2,US20220170083-A1
13298,US11624086-B2,US20220195422-A1
13299,US11624086-B2,US20220195505-A1
13300,US11624086-B2,US20220196644-A1
13301,US11624086-B2,US20220213526-A1
13302,US11624086-B2,US20220241780-A1
13303,US11624086-B2,US20220267844-A1
13304,US11624086-B2,US20220282329-A1
13305,US11624086-B2,US20220290217-A1
13306,US11624086-B2,US20220290219-A1
13307,US11624086-B2,US20220298560-A1
13308,US11624086-B2,US6210891-B1
13309,US11624086-B2,US6210894-B1
13310,US11624086-B2,US6214587-B1
13311,US11624086-B2,US6251639-B1
13312,US11624086-B2,US6258568-B1
13313,US11624086-B2,US6266459-B1
13314,US11624086-B2,US6268148-B1
13315,US11624086-B2,US6274320-B1
13316,US11624086-B2,US6291180-B1
13317,US11624086-B2,US6300063-B1
13318,US11624086-B2,US6309824-B1
13319,US11624086-B2,US6337472-B1
13320,US11624086-B2,US6344316-B1
13321,US11624086-B2,US6355431-B1
13322,US11624086-B2,US6368801-B1
13323,US11624086-B2,US6401267-B1
13324,US11624086-B2,US6404907-B1
13325,US11624086-B2,US6432360-B1
13326,US11624086-B2,US6485982-B1
13327,US11624086-B2,US6503713-B1
13328,US11624086-B2,US6506561-B1
13329,US11624086-B2,US6544732-B1
13330,US11624086-B2,US6565727-B1
13331,US11624086-B2,US6573043-B1
13332,US11624086-B2,US6579695-B1
13333,US11624086-B2,US6620584-B1
13334,US11624086-B2,US6632641-B1
13335,US11624086-B2,US6673620-B1
13336,US11624086-B2,US6737236-B1
13337,US11624086-B2,US6828100-B1
13338,US11624086-B2,US6852487-B1
13339,US11624086-B2,US6864052-B1
13340,US11624086-B2,US6872816-B1
13341,US11624086-B2,US6913881-B1
13342,US11624086-B2,US6942968-B1
13343,US11624086-B2,US7115400-B1
13344,US11624086-B2,US7595883-B1
13345,US11624086-B2,US9062348-B1
13346,US11624086-B2,US10011872-B1
13347,US11624086-B2,US11046996-B1
13348,US11624086-B2,US6770441-B2
13349,US11624086-B2,US6773566-B2
13350,US11624086-B2,US6773886-B2
13351,US11624086-B2,US6787308-B2
13352,US11624086-B2,US6797470-B2
13353,US11624086-B2,US6800453-B2
13354,US11624086-B2,US6812005-B2
13355,US11624086-B2,US6833246-B2
13356,US11624086-B2,US6859570-B2
13357,US11624086-B2,US6867028-B2
13358,US11624086-B2,US6875572-B2
13359,US11624086-B2,US6890741-B2
13360,US11624086-B2,US6897023-B2
13361,US11624086-B2,US6911132-B2
13362,US11624086-B2,US6911345-B2
13363,US11624086-B2,US6913921-B2
13364,US11624086-B2,US6969488-B2
13365,US11624086-B2,US6977033-B2
13366,US11624086-B2,US7001792-B2
13367,US11624086-B2,US7011944-B2
13368,US11624086-B2,US7052244-B2
13369,US11624086-B2,US7057026-B2
13370,US11624086-B2,US7083980-B2
13371,US11624086-B2,US7098041-B2
13372,US11624086-B2,US7118883-B2
13373,US11624086-B2,US7163612-B2
13374,US11624086-B2,US7166431-B2
13375,US11624086-B2,US7192735-B2
13376,US11624086-B2,US7211414-B2
13377,US11624086-B2,US7223371-B2
13378,US11624086-B2,US7244559-B2
13379,US11624086-B2,US7255994-B2
13380,US11624086-B2,US7258976-B2
13381,US11624086-B2,US7264929-B2
13382,US11624086-B2,US7282328-B2
13383,US11624086-B2,US7297518-B2
13384,US11624086-B2,US7328979-B2
13385,US11624086-B2,US7329492-B2
13386,US11624086-B2,US7358047-B2
13387,US11624086-B2,US7361488-B2
13388,US11624086-B2,US7378242-B2
13389,US11624086-B2,US7393665-B2
13390,US11624086-B2,US7405281-B2
13391,US11624086-B2,US7407757-B2
13392,US11624086-B2,US7462449-B2
13393,US11624086-B2,US7499806-B2
13394,US11624086-B2,US7501245-B2
13395,US11624086-B2,US7537897-B2
13396,US11624086-B2,US7547380-B2
13397,US11624086-B2,US7563576-B2
13398,US11624086-B2,US7579153-B2
13399,US11624086-B2,US7582420-B2
13400,US11624086-B2,US7601492-B2
13401,US11624086-B2,US7601498-B2
13402,US11624086-B2,US7608434-B2
13403,US11624086-B2,US7611869-B2
13404,US11624086-B2,US7635566-B2
13405,US11624086-B2,US7641779-B2
13406,US11624086-B2,US7666612-B2
13407,US11624086-B2,US7674752-B2
13408,US11624086-B2,US7709198-B2
13409,US11624086-B2,US7776547-B2
13410,US11624086-B2,US7776567-B2
13411,US11624086-B2,US7785869-B2
13412,US11624086-B2,US7803943-B2
13413,US11624086-B2,US7858321-B2
13414,US11624086-B2,US7888009-B2
13415,US11624086-B2,US7892747-B2
13416,US11624086-B2,US7914981-B2
13417,US11624086-B2,US7955794-B2
13418,US11624086-B2,US7960119-B2
13419,US11624086-B2,US8003354-B2
13420,US11624086-B2,US8076063-B2
13421,US11624086-B2,US8092784-B2
13422,US11624086-B2,US8148068-B2
13423,US11624086-B2,US8206917-B2
13424,US11624086-B2,US8278034-B2
13425,US11624086-B2,US8288103-B2
13426,US11624086-B2,US8337851-B2
13427,US11624086-B2,US8343500-B2
13428,US11624086-B2,US8383338-B2
13429,US11624086-B2,US8460865-B2
13430,US11624086-B2,US8481257-B2
13431,US11624086-B2,US8481292-B2
13432,US11624086-B2,US8481698-B2
13433,US11624086-B2,US8507204-B2
13434,US11624086-B2,US8551710-B2
13435,US11624086-B2,US8568979-B2
13436,US11624086-B2,US8586310-B2
13437,US11624086-B2,US8597891-B2
13438,US11624086-B2,US8603743-B2
13439,US11624086-B2,US8604182-B2
13440,US11624086-B2,US8614073-B2
13441,US11624086-B2,US8624016-B2
13442,US11624086-B2,US8637242-B2
13443,US11624086-B2,US8685889-B2
13444,US11624086-B2,US8741564-B2
13445,US11624086-B2,US8741606-B2
13446,US11624086-B2,US8778849-B2
13447,US11624086-B2,US8785353-B2
13448,US11624086-B2,US8790873-B2
13449,US11624086-B2,US8809238-B2
13450,US11624086-B2,US8815512-B2
13451,US11624086-B2,US8835358-B2
13452,US11624086-B2,US8865410-B2
13453,US11624086-B2,US8906626-B2
13454,US11624086-B2,US8911945-B2
13455,US11624086-B2,US8936912-B2
13456,US11624086-B2,US8951726-B2
13457,US11624086-B2,US8951728-B2
13458,US11624086-B2,US8951781-B2
13459,US11624086-B2,US9005891-B2
13460,US11624086-B2,US9005935-B2
13461,US11624086-B2,US9023768-B2
13462,US11624086-B2,US9080210-B2
13463,US11624086-B2,US9194001-B2
13464,US11624086-B2,US9290808-B2
13465,US11624086-B2,US9290809-B2
13466,US11624086-B2,US9328383-B2
13467,US11624086-B2,US9334536-B2
13468,US11624086-B2,US9371598-B2
13469,US11624086-B2,US9376716-B2
13470,US11624086-B2,US9376719-B2
13471,US11624086-B2,US9404156-B2
13472,US11624086-B2,US9416409-B2
13473,US11624086-B2,US9447459-B2
13474,US11624086-B2,US9453256-B2
13475,US11624086-B2,US9493820-B2
13476,US11624086-B2,US9506061-B2
13477,US11624086-B2,US9512422-B2
13478,US11624086-B2,US9518980-B2
13479,US11624086-B2,US9557330-B2
13480,US11624086-B2,US9574230-B2
13481,US11624086-B2,US9582877-B2
13482,US11624086-B2,US9593365-B2
13483,US11624086-B2,US9598728-B2
13484,US11624086-B2,US9657335-B2
13485,US11624086-B2,US9670542-B2
13486,US11624086-B2,US9702004-B2
13487,US11624086-B2,US9727810-B2
13488,US11624086-B2,US9745627-B2
13489,US11624086-B2,US9777324-B2
13490,US11624086-B2,US9783841-B2
13491,US11624086-B2,US9790476-B2
13492,US11624086-B2,US9816134-B2
13493,US11624086-B2,US9834814-B2
13494,US11624086-B2,US9850536-B2
13495,US11624086-B2,US9856521-B2
13496,US11624086-B2,US9868979-B2
13497,US11624086-B2,US9879313-B2
13498,US11624086-B2,US9896721-B2
13499,US11624086-B2,US9898576-B2
13500,US11624086-B2,US9898577-B2
13501,US11624086-B2,US9902950-B2
13502,US11624086-B2,US9902991-B2
13503,US11624086-B2,US9938566-B2
13504,US11624086-B2,US9957550-B2
13505,US11624086-B2,US10002316-B2
13506,US11624086-B2,US10023907-B2
13507,US11624086-B2,US10030261-B2
13508,US11624086-B2,US10041949-B2
13509,US11624086-B2,US10059989-B2
13510,US11624086-B2,US10059990-B2
13511,US11624086-B2,US10095832-B2
13512,US11624086-B2,US10144966-B2
13513,US11624086-B2,US10208982-B2
13514,US11624086-B2,US10273541-B2
13515,US11624086-B2,US10405750-B2
13516,US11624086-B2,US10472669-B2
13517,US11624086-B2,US10480022-B2
13518,US11624086-B2,US10480029-B2
13519,US11624086-B2,US10494667-B2
13520,US11624086-B2,US10550429-B2
13521,US11624086-B2,US10633648-B2
13522,US11624086-B2,US10724078-B2
13523,US11624086-B2,US10774372-B2
13524,US11624086-B2,US10774374-B2
13525,US11624086-B2,US10787701-B2
13526,US11624086-B2,US10829803-B2
13527,US11624086-B2,US10913975-B2
13528,US11624086-B2,US10914730-B2
13529,US11624086-B2,US10927403-B2
13530,US11624086-B2,US11008607-B2
13531,US11624086-B2,US11067567-B2
13532,US11624086-B2,US11118216-B2
13533,US11624086-B2,US11156603-B2
13534,US11624086-B2,US11162132-B2
13535,US11624086-B2,US11208684-B2
13536,US11624086-B2,US11286515-B2
13537,US11624086-B2,US11293917-B2
13538,US11624086-B2,US11299774-B2
13539,US11624086-B2,US11313856-B2
13540,US11624086-B2,US11332790-B2
13541,US11624086-B2,US11352659-B2
13542,US11624086-B2,US11359228-B2
13543,US11624086-B2,US11365442-B2
13544,US11624086-B2,US11371086-B2
13545,US11624086-B2,US11384386-B2
13546,US11624086-B2,US11390912-B2
13547,US11624086-B2,US11401545-B2
13548,US11624086-B2,US11407992-B2
13549,US11624086-B2,US11408029-B2
13550,US11624086-B2,US11434524-B2
13551,US11624086-B2,WO1989010977-A
13552,US11624086-B2,WO1991006678-A
13553,US11624086-B2,WO1995023875-A1
13554,US11624086-B2,WO1995025116-A1
13555,US11624086-B2,WO1995035505-A1
13556,US11624086-B2,WO1999063385-A1
13557,US11624086-B2,WO2000017390-A1
13558,US11624086-B2,WO2000024940-A1
13559,US11624086-B2,WO2001006012-A1
13560,US11624086-B2,WO2001009363-A1
13561,US11624086-B2,WO2001042796-A1
13562,US11624086-B2,WO2001046402-A1
13563,US11624086-B2,WO2002024952-A1
13564,US11624086-B2,WO2002040874-A1
13565,US11624086-B2,WO2002059364-A1
13566,US11624086-B2,WO2002077283-A1
13567,US11624086-B2,WO2003102233-A1
13568,US11624086-B2,WO2004108268-A1
13569,US11624086-B2,WO2005026387-A1
13570,US11624086-B2,WO2005113804-A1
13571,US11624086-B2,WO2006020515-A1
13572,US11624086-B2,WO2006117541-A1
13573,US11624086-B2,WO2007060599-A1
13574,US11624086-B2,WO2007076726-A1
13575,US11624086-B2,WO2007145612-A1
13576,US11624086-B2,WO2009032167-A1
13577,US11624086-B2,WO2010019826-A1
13578,US11624086-B2,WO2011068088-A1
13579,US11624086-B2,WO2011094669-A1
13580,US11624086-B2,WO2011102903-A1
13581,US11624086-B2,WO2012048341-A1
13582,US11624086-B2,WO2012049316-A1
13583,US11624086-B2,WO2012058096-A1
13584,US11624086-B2,WO2012159089-A1
13585,US11624086-B2,WO2012168003-A1
13586,US11624086-B2,WO2013123442-A1
13587,US11624086-B2,WO2013142389-A1
13588,US11624086-B2,WO2013150083-A1
13589,US11624086-B2,WO2014044724-A1
13590,US11624086-B2,WO2014130576-A1
13591,US11624086-B2,WO2014142841-A1
13592,US11624086-B2,WO2014210223-A1
13593,US11624086-B2,WO2014210225-A1
13594,US11624086-B2,WO2015069374-A1
13595,US11624086-B2,WO2015161173-A1
