node,networkEfficiency_before,ClusteringCoefficient_before,networkEfficiency_after,ClusteringCoefficient_after,connectivity_after,efficiency_change,clustering_change,efficiency_change_percentile,clustering_change_percentile,connectivity_after_percentile,comprehensive_score,comprehensive_score_percentile
US8506969-B2,0.197230574499739,0.2848666736292494,0.1975351230536398,0.2854011326792105,0.99812734082397,-0.0003045485539008,-0.000534459049961,0.1123595505617977,0.4288389513108614,0.5814606741573034,0.33575070837669996,0.19662921348314608
WO2021159985-A1,0.197230574499739,0.2848666736292494,0.1976342519303248,0.2859376009737203,0.99625468164794,-0.0004036774305858,-0.0010709273444708,0.0692883895131086,0.1320224719101123,0.1179775280898876,0.10427872603951222,0.05805243445692884
US7320793-B2,0.197230574499739,0.2848666736292494,0.1972881137400843,0.2855243899621845,0.99812734082397,-5.753924034535007e-05,-0.000657716332935,0.3651685393258427,0.2621722846441947,0.5814606741573034,0.36985426447898084,0.24719101123595505
US7232680-B2,0.197230574499739,0.2848666736292494,0.197252630802988,0.2838773854237559,0.99812734082397,-2.205630324908503e-05,0.0009892882054934,0.4363295880149813,0.8127340823970037,0.5814606741573034,0.6154383640400893,0.6947565543071161
US10080804-B2,0.197230574499739,0.2848666736292494,0.1973293693828793,0.2807107011595107,0.99812734082397,-9.879488314032404e-05,0.0041559724697387,0.3361423220973782,0.9934456928838952,0.5814606741573034,0.647211339356125,0.7649812734082397
US6830748-B1,0.197230574499739,0.2848666736292494,0.1971130188403826,0.285298923063058,0.99625468164794,0.0001175556593563,-0.0004322494338085,0.7228464419475655,0.50187265917603,0.1179775280898876,0.5087005327793587,0.46254681647940077
US9295717-B2,0.197230574499739,0.2848666736292494,0.1974295543072247,0.2857138281138571,0.99812734082397,-0.0001989798074857,-0.0008471544846077,0.1947565543071161,0.1732209737827715,0.5814606741573034,0.26735976034690356,0.10674157303370786
US6893643-B2,0.197230574499739,0.2848666736292494,0.1974931642536612,0.2857584988902352,0.99812734082397,-0.0002625897539222,-0.0008918252609857,0.1516853932584269,0.1638576779026217,0.5814606741573034,0.24663612342014074,0.09176029962546817
EP1685844-B1,0.197230574499739,0.2848666736292494,0.197243121655425,0.2854324022226752,0.99812734082397,-1.2547155686049027e-05,-0.0005657285934257,0.4625468164794007,0.3352059925093633,0.5814606741573034,0.4371926094015788,0.3595505617977528
US6521235-B2,0.197230574499739,0.2848666736292494,0.1971883444261222,0.2843637400219257,0.99812734082397,4.223007361678355e-05,0.0005029336073236,0.5917602996254682,0.704119850187266,0.5814606741573034,0.6339786096184632,0.7247191011235955
EP1905844-A2,0.197230574499739,0.2848666736292494,0.1959860765512153,0.2839340909736803,0.99625468164794,0.0012444979485236,0.0009325826555691,0.9737827715355806,0.795880149812734,0.1179775280898876,0.7240161169654361,0.9026217228464419
US8852927-B2,0.197230574499739,0.2848666736292494,0.1972719343923098,0.2863736696273571,0.99812734082397,-4.135989257086914e-05,-0.0015069959981077,0.3970037453183521,0.0833333333333333,0.5814606741573034,0.3118023309151515,0.1441947565543071
EP974660-A1,0.197230574499739,0.2848666736292494,0.1971863647278917,0.2866649095527434,0.99812734082397,4.420977184727004e-05,-0.0017982359234939,0.599250936329588,0.0580524344569288,0.5814606741573034,0.38176259700846854,0.26591760299625467
US9402887-B2,0.197230574499739,0.2848666736292494,0.1971630786265472,0.2855001852703097,0.99812734082397,6.74958731917974e-05,-0.0006335116410602,0.6310861423220974,0.2827715355805243,0.5814606741573034,0.48310380505775147,0.4232209737827715
US10273269-B2,0.197230574499739,0.2848666736292494,0.196872769469559,0.283503616838947,0.99812734082397,0.0003578050301799,0.0013630567903024,0.8820224719101124,0.8595505617977528,0.5814606741573034,0.8101055348752904,0.9644194756554307
WO2005025614-A3,0.197230574499739,0.2848666736292494,0.1974842357860334,0.2856512890269279,0.99812734082397,-0.0002536612862944,-0.0007846153976784,0.1535580524344569,0.2022471910112359,0.5814606741573034,0.2625390477256455,0.10299625468164794
US6852522-B1,0.197230574499739,0.2848666736292494,0.1971949322245394,0.2837389736999783,0.99812734082397,3.5642275199587736e-05,0.001127699929271,0.5749063670411985,0.8239700374531835,0.5814606741573034,0.6746536629842727,0.8052434456928839
US7611712-B2,0.197230574499739,0.2848666736292494,0.1974360478426863,0.2854011326792105,0.99812734082397,-0.0002054733429473,-0.000534459049961,0.1928838951310861,0.4288389513108614,0.5814606741573034,0.3675808417641767,0.2397003745318352
US10434158-B2,0.197230574499739,0.2848666736292494,0.1965637773790533,0.2828026829769586,0.99812734082397,0.0006667971206856,0.0020639906522908,0.947565543071161,0.9288389513108616,0.5814606741573034,0.8633805868778269,0.9943820224719101
US7588767-B2,0.197230574499739,0.2848666736292494,0.1973087306104597,0.2837834414273728,0.99812734082397,-7.815611072078954e-05,0.0010832322018766,0.3464419475655431,0.8202247191011236,0.5814606741573034,0.5828656257459541,0.6292134831460674
US8057806-B2,0.197230574499739,0.2848666736292494,0.1972206114031895,0.2843537506080907,0.99812734082397,9.963096549409078e-06,0.0005129230211586,0.5355805243445693,0.7088014981273408,0.5814606741573034,0.6136206481846287,0.6928838951310862
US8450298-B2,0.197230574499739,0.2848666736292494,0.1957427955121952,0.2851568079193654,0.99625468164794,0.0014877789875437,-0.0002901342901159,0.9812734082397004,0.5262172284644194,0.1179775280898876,0.6204684174145392,0.704119850187266
EP1903054-A2,0.197230574499739,0.2848666736292494,0.1972463210763764,0.285503469366913,0.99812734082397,-1.5746576637443166e-05,-0.0006367957376636,0.4578651685393258,0.2780898876404494,0.5814606741573034,0.41278289812028596,0.3192883895131086
WO2006029223-A3,0.197230574499739,0.2848666736292494,0.1971976666723215,0.2854834301714604,0.99812734082397,3.290782741741105e-05,-0.0006167565422109,0.5674157303370787,0.301498127340824,0.5814606741573034,0.4653322260973669,0.40074906367041196
US2011293703-A1,0.197230574499739,0.2848666736292494,0.1972574154896345,0.285459204688502,0.99812734082397,-2.68409898954991e-05,-0.0005925310592525,0.4307116104868914,0.3164794007490636,0.5814606741573034,0.4172121696930956,0.32397003745318353
EP2055312-A1,0.197230574499739,0.2848666736292494,0.1971373589320503,0.2841626157542262,0.99812734082397,9.321556768868144e-05,0.0007040578750232,0.6685393258426966,0.7574906367041199,0.5814606741573034,0.6854081071193447,0.8202247191011236
US6921535-B2,0.197230574499739,0.2848666736292494,0.1971034858833219,0.2848723519277362,0.99812734082397,0.000127088616417,-5.678298486744282e-06,0.7322097378277154,0.5842696629213483,0.5814606741573034,0.6421591098241296,0.7546816479400749
US6268199-B1,0.197230574499739,0.2848666736292494,0.197401480915194,0.2806244773805214,0.99625468164794,-0.000170906415455,0.004242196248728,0.2303370786516854,0.99812734082397,0.1179775280898876,0.5100240415201011,0.4681647940074906
US11406703-B2,0.197230574499739,0.2848666736292494,0.1968543133856344,0.2847432986933192,0.99812734082397,0.0003762611141045,0.0001233749359302,0.898876404494382,0.6039325842696629,0.5814606741573034,0.7158063387394082,0.8895131086142322
US8846348-B2,0.197230574499739,0.2848666736292494,0.1981074755417838,0.2853252685500673,0.9887640449438202,-0.0008769010420448,-0.0004585949208178,0.0318352059925093,0.4925093632958801,0.0252808988764044,0.2124127391509179,0.08052434456928839
US7442379-B2,0.197230574499739,0.2848666736292494,0.1971212618294864,0.283642406802662,0.99812734082397,0.0001093126702525,0.0012242668265874,0.6910112359550562,0.8314606741573034,0.5814606741573034,0.723506847309264,0.898876404494382
US6033886-A,0.197230574499739,0.2848666736292494,0.1966812681147993,0.2784536491229397,0.9550561797752808,0.0005493063849396,0.0064130245063097,0.9269662921348316,1.0,0.0074906367041198,0.7629573205824379,0.9400749063670412
WO2005047458-A3,0.197230574499739,0.2848666736292494,0.1973944203740251,0.2843834511737241,0.99812734082397,-0.0001638458742861,0.0004832224555252,0.2415730337078651,0.702247191011236,0.5814606741573034,0.4948148978173954,0.4344569288389513
US8529906-B2,0.197230574499739,0.2848666736292494,0.1966787616784461,0.2865954957105623,0.99625468164794,0.0005518128212928,-0.0017288220813129,0.9288389513108616,0.0655430711610486,0.1179775280898876,0.41778955518570027,0.3258426966292135
US10272150-B2,0.197230574499739,0.2848666736292494,0.1968229318853355,0.2856268948594731,0.99812734082397,0.0004076426144034,-0.0007602212302236,0.904494382022472,0.2209737827715356,0.5814606741573034,0.5667699809408977,0.602996254681648
US6783939-B2,0.197230574499739,0.2848666736292494,0.1971612592692924,0.2835158800846344,0.99812734082397,6.93152304465372e-05,0.001350793544615,0.6348314606741573,0.8576779026217228,0.5814606741573034,0.7116547843837858,0.8745318352059925
US6689367-B1,0.197230574499739,0.2848666736292494,0.1971066654573809,0.2850073896703145,0.99812734082397,0.000123909042358,-0.000140716041065,0.7247191011235955,0.5561797752808989,0.5814606741573034,0.6281035169551432,0.7153558052434457
US8552165-B2,0.197230574499739,0.2848666736292494,0.198890137780797,0.2884194514861474,0.9887640449438202,-0.001659563281058,-0.003552777856898,0.0093632958801498,0.0149812734082397,0.0252808988764044,0.01492085734788652,0.00749063670411985
WO2003059381-A3,0.197230574499739,0.2848666736292494,0.1970128948962252,0.2854637157370871,0.99812734082397,0.0002176796035137,-0.0005970421078376,0.8258426966292135,0.3108614232209737,0.5814606741573034,0.5711829639441255,0.6048689138576779
US6573090-B1,0.197230574499739,0.2848666736292494,0.1974044125213727,0.2855982255592302,0.99812734082397,-0.0001738380216337,-0.0007315519299807,0.2284644194756554,0.2284644194756554,0.5814606741573034,0.30250348101233876,0.13108614232209737
US10047375-B2,0.197230574499739,0.2848666736292494,0.1972091847404142,0.2841742908048075,0.99812734082397,2.138975932475251e-05,0.0006923828244418,0.5514981273408239,0.7509363295880149,0.5814606741573034,0.6365546266385429,0.7340823970037453
WO2006116458-A2,0.197230574499739,0.2848666736292494,0.1971919907634207,0.2870249491808592,0.99438202247191,3.8583736318292816e-05,-0.0021582755516097,0.5823970037453183,0.0449438202247191,0.0636704119850187,0.2613192563676555,0.10112359550561797
US6391632-B1,0.197230574499739,0.2848666736292494,0.1972234205019093,0.2841031288974324,0.99812734082397,7.153997829661973e-06,0.000763544731817,0.5243445692883895,0.7752808988764045,0.5814606741573034,0.6354365730972071,0.7284644194756554
US7229624-B2,0.197230574499739,0.2848666736292494,0.1972413468264562,0.2841626157542262,0.99812734082397,-1.077232671722883e-05,0.0007040578750232,0.4700374531835206,0.7574906367041199,0.5814606741573034,0.6069431271409138,0.6797752808988764
US9254318-B2,0.197230574499739,0.2848666736292494,0.1971805364548075,0.2832289358650219,0.99812734082397,5.003804493142194e-05,0.0016377377642275,0.6104868913857678,0.8913857677902621,0.5814606741573034,0.7153453010754744,0.8857677902621723
WO2007126810-A3,0.197230574499739,0.2848666736292494,0.1972241380434299,0.2849870322732673,0.99812734082397,6.436456309044658e-06,-0.0001203586440178,0.5168539325842697,0.5617977528089888,0.5814606741573034,0.548156288721501,0.548689138576779
WO2003043587-A3,0.197230574499739,0.2848666736292494,0.1971477764174977,0.2854836018048315,0.99812734082397,8.279808224123664e-05,-0.0006169281755821,0.648876404494382,0.297752808988764,0.5814606741573034,0.49605319061782505,0.43913857677902624
US6900302-B2,0.197230574499739,0.2848666736292494,0.1971173559648336,0.2854139767079365,0.99812734082397,0.0001132185349053,-0.0005473030786871,0.699438202247191,0.3670411985018726,0.5814606741573034,0.5434063573389706,0.5308988764044944
US6156558-A,0.197230574499739,0.2848666736292494,0.1969702481897818,0.2825485005201189,0.99812734082397,0.0002603263099571,0.0023181731091305,0.8520599250936329,0.951310861423221,0.5814606741573034,0.8345042883915919,0.9794007490636704
US7704720-B2,0.197230574499739,0.2848666736292494,0.1969258504941234,0.2854284904491823,0.99812734082397,0.0003047240056155,-0.0005618168199328,0.8595505617977528,0.3408239700374532,0.5814606741573034,0.596341499404099,0.6554307116104869
US9868691-B2,0.197230574499739,0.2848666736292494,0.1966385888530221,0.2848974634265533,0.99812734082397,0.0005919856467168,-3.078979730386511e-05,0.9419475655430712,0.5767790262172284,0.5814606741573034,0.722106930369393,0.8932584269662921
WO2016116905-A1,0.197230574499739,0.2848666736292494,0.197117336372388,0.2847985962989738,0.99812734082397,0.0001132381273509,6.807733027558438e-05,0.7144194756554307,0.5889513108614233,0.5814606741573034,0.6369759794238595,0.7368913857677902
US6500419-B1,0.197230574499739,0.2848666736292494,0.1942348427522061,0.2840461298186451,0.99812734082397,0.0029957317475328,0.0008205438106043,0.99625468164794,0.7865168539325843,0.5814606741573034,0.8264138195523405,0.9737827715355806
US7704509-B2,0.197230574499739,0.2848666736292494,0.1970649399677718,0.2853168309063534,0.99812734082397,0.0001656345319671,-0.0004501572771039,0.7808988764044944,0.49812734082397,0.5814606741573034,0.627381642955225,0.7116104868913857
EP1526185-A1,0.197230574499739,0.2848666736292494,0.1973432709375697,0.2832844823918284,0.99812734082397,-0.0001126964378307,0.001582191237421,0.3164794007490636,0.8857677902621723,0.5814606741573034,0.5969093723825175,0.6573033707865169
